"in.sqft","in.bathroom_spot_vent_hour","in.bedrooms","in.ceiling_fan","in.clothes_dryer","in.clothes_washer","in.clothes_washer_presence","in.cooking_range","in.cooling_setpoint","in.cooling_setpoint_has_offset","in.cooling_setpoint_offset_magnitude","in.cooling_setpoint_offset_period","in.dishwasher","in.ducts","in.federal_poverty_level","in.geometry_floor_area","in.geometry_floor_area_bin","in.geometry_foundation_type","in.geometry_garage","in.geometry_stories","in.geometry_stories_low_rise","in.geometry_wall_exterior_finish","in.geometry_wall_type","in.has_pv","in.heating_fuel","in.heating_setpoint","in.heating_setpoint_has_offset","in.heating_setpoint_offset_magnitude","in.heating_setpoint_offset_period","in.hot_water_fixtures","in.hvac_cooling_efficiency","in.hvac_cooling_partial_space_conditioning","in.hvac_cooling_type","in.hvac_has_ducts","in.hvac_has_zonal_electric_heating","in.hvac_heating_efficiency","in.hvac_heating_type","in.hvac_heating_type_and_fuel","in.income","in.income_recs_2015","in.income_recs_2020","in.infiltration","in.insulation_ceiling","in.insulation_floor","in.insulation_foundation_wall","in.insulation_rim_joist","in.insulation_roof","in.insulation_slab","in.insulation_wall","in.lighting","in.misc_extra_refrigerator","in.misc_freezer","in.misc_gas_fireplace","in.misc_gas_grill","in.misc_gas_lighting","in.misc_hot_tub_spa","in.misc_pool","in.misc_pool_heater","in.misc_pool_pump","in.misc_well_pump","in.occupants","in.orientation","in.plug_load_diversity","in.puma_metro_status","in.pv_orientation","in.pv_system_size","in.range_spot_vent_hour","in.refrigerator","in.roof_material","in.usage_level","in.vacancy_status","in.vintage","in.vintage_acs","in.water_heater_efficiency","in.water_heater_fuel","in.weather_file_city","in.window_areas","in.windows","upgrade.hvac_heating_efficiency","Dry Bulb Temperature [°C]","Relative Humidity [%]","Wind Speed [m/s]","Wind Direction [Deg]","Global Horizontal Radiation [W/m2]","Direct Normal Radiation [W/m2]","Diffuse Horizontal Radiation [W/m2]","energy_sum"
"2176","Hour23","3","Standard Efficiency","Electric, 100% Usage","Standard, 100% Usage","Yes","Gas, 100% Usage","75","No","0F","None","None","10% Leakage, Uninsulated","200-300%","2000-2499","1500-2499","Vented Crawlspace","2 Car","2","2","Shingle, Asbestos, Medium","Wood Frame","No","Natural Gas","68","No","0F","None","100% Usage","AC, SEER 13","100% Conditioned","Central AC","Yes","No","Fuel Furnace, 80% AFUE","Ducted Heating","Natural Gas Fuel Furnace","40000-44999","40000-59999","40000-59999","20 ACH50","R-7","Uninsulated","Uninsulated","Uninsulated","Unfinished, Uninsulated","None","Wood Stud, Uninsulated","100% Incandescent","None","EF 12, National Average","None","None","None","Gas","Has Pool","None","1.0 HP Pump","None","2","South","100%","In metro area, not/partially in principal city","None","None","Hour19","EF 17.6, 100% Usage","Wood Shingles","Medium","Occupied","1950s","1940-59","Natural Gas Standard","Natural Gas","Charleston Muni","F9 B9 L9 R9","Double, Clear, Non-metal, Air","MSHP, SEER 24, 13 HSPF",28.3,72.13,6.45,215,375.5,126,274.5,1.016
"2176","Hour23","3","Standard Efficiency","Electric, 100% Usage","Standard, 100% Usage","Yes","Gas, 100% Usage","75","No","0F","None","None","10% Leakage, Uninsulated","200-300%","2000-2499","1500-2499","Vented Crawlspace","2 Car","2","2","Shingle, Asbestos, Medium","Wood Frame","No","Natural Gas","68","No","0F","None","100% Usage","AC, SEER 13","100% Conditioned","Central AC","Yes","No","Fuel Furnace, 80% AFUE","Ducted Heating","Natural Gas Fuel Furnace","40000-44999","40000-59999","40000-59999","20 ACH50","R-7","Uninsulated","Uninsulated","Uninsulated","Unfinished, Uninsulated","None","Wood Stud, Uninsulated","100% Incandescent","None","EF 12, National Average","None","None","None","Gas","Has Pool","None","1.0 HP Pump","None","2","South","100%","In metro area, not/partially in principal city","None","None","Hour19","EF 17.6, 100% Usage","Wood Shingles","Medium","Occupied","1950s","1940-59","Natural Gas Standard","Natural Gas","Charleston Muni","F9 B9 L9 R9","Double, Clear, Non-metal, Air","MSHP, SEER 24, 13 HSPF",30,69.87,7.2,110,532.5,235,351,0.763
"2176","Hour23","3","Standard Efficiency","Electric, 100% Usage","Standard, 100% Usage","Yes","Gas, 100% Usage","75","No","0F","None","None","10% Leakage, Uninsulated","200-300%","2000-2499","1500-2499","Vented Crawlspace","2 Car","2","2","Shingle, Asbestos, Medium","Wood Frame","No","Natural Gas","68","No","0F","None","100% Usage","AC, SEER 13","100% Conditioned","Central AC","Yes","No","Fuel Furnace, 80% AFUE","Ducted Heating","Natural Gas Fuel Furnace","40000-44999","40000-59999","40000-59999","20 ACH50","R-7","Uninsulated","Uninsulated","Uninsulated","Unfinished, Uninsulated","None","Wood Stud, Uninsulated","100% Incandescent","None","EF 12, National Average","None","None","None","Gas","Has Pool","None","1.0 HP Pump","None","2","South","100%","In metro area, not/partially in principal city","None","None","Hour19","EF 17.6, 100% Usage","Wood Shingles","Medium","Occupied","1950s","1940-59","Natural Gas Standard","Natural Gas","Charleston Muni","F9 B9 L9 R9","Double, Clear, Non-metal, Air","MSHP, SEER 24, 13 HSPF",29.4,69.76,7.2,150,543,256,347.5,1.07
"1690","Hour21","3","Standard Efficiency","Electric, 80% Usage","EnergyStar, 80% Usage","Yes","Electric, 80% Usage","75","No","0F","None","290 Rated kWh, 80% Usage","20% Leakage, Uninsulated","100-150%","1500-1999","1500-2499","Vented Crawlspace","None","1","1","None","Concrete","No","Electricity","75","Yes","6F","Night -2h","50% Usage","AC, SEER 13","100% Conditioned","Central AC","Yes","No","Electric Furnace, 100% AFUE","Ducted Heating","Electricity Electric Furnace","20000-24999","20000-39999","20000-39999","15 ACH50","R-30","Ceiling R-19","Uninsulated","Uninsulated","Unfinished, Uninsulated","None","CMU, 6-in Hollow, R-11","100% CFL","EF 17.6","None","None","None","None","None","None","None","None","None","2","North","50%","In metro area, not/partially in principal city","None","None","Hour11","EF 17.6, 100% Usage","Composition Shingles","Low","Occupied","1980s","1980-99","Electric Standard","Electricity","Charleston Muni","F15 B15 L15 R15","Double, Clear, Non-metal, Air","MSHP, SEER 24, 13 HSPF",28.6,72.13,3.85,280,569,492,186,0.819
"1690","Hour3","3","Standard Efficiency","Electric, 120% Usage","EnergyStar, 120% Usage","Yes","Electric, 120% Usage","72","No","0F","None","290 Rated kWh, 120% Usage","10% Leakage, R-8","400%+","1500-1999","1500-2499","Slab","2 Car","1","1","None","Brick","No","Electricity","78","No","0F","None","200% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","80000-99999","80000-99999","60000-99999","8 ACH50","R-30","None","None","None","Unfinished, Uninsulated","Uninsulated","Brick, 12-in, 3-wythe, R-11","100% Incandescent","None","None","None","None","None","None","None","None","None","None","2","Southwest","200%","In metro area, not/partially in principal city","None","None","Hour21","EF 15.9, 100% Usage","Composition Shingles","High","Occupied","2000s","2000-09","Electric Standard","Electricity","Myrtle Beach Civ","F18 B18 L18 R18","Double, Clear, Metal, Air","MSHP, SEER 24, 13 HSPF",30.6,60.91,4.6,100,722.5,756.5,141,0.979
"1690","Hour3","3","Standard Efficiency","Electric, 120% Usage","EnergyStar, 120% Usage","Yes","Electric, 120% Usage","72","No","0F","None","290 Rated kWh, 120% Usage","10% Leakage, R-8","400%+","1500-1999","1500-2499","Slab","2 Car","1","1","None","Brick","No","Electricity","78","No","0F","None","200% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","80000-99999","80000-99999","60000-99999","8 ACH50","R-30","None","None","None","Unfinished, Uninsulated","Uninsulated","Brick, 12-in, 3-wythe, R-11","100% Incandescent","None","None","None","None","None","None","None","None","None","None","2","Southwest","200%","In metro area, not/partially in principal city","None","None","Hour21","EF 15.9, 100% Usage","Composition Shingles","High","Occupied","2000s","2000-09","Electric Standard","Electricity","Myrtle Beach Civ","F18 B18 L18 R18","Double, Clear, Metal, Air","MSHP, SEER 24, 13 HSPF",25,90.3,2.6,175,62.5,0,62.5,0.732
"1690","Hour3","3","Standard Efficiency","Electric, 120% Usage","EnergyStar, 120% Usage","Yes","Electric, 120% Usage","72","No","0F","None","290 Rated kWh, 120% Usage","10% Leakage, R-8","400%+","1500-1999","1500-2499","Slab","2 Car","1","1","None","Brick","No","Electricity","78","No","0F","None","200% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","80000-99999","80000-99999","60000-99999","8 ACH50","R-30","None","None","None","Unfinished, Uninsulated","Uninsulated","Brick, 12-in, 3-wythe, R-11","100% Incandescent","None","None","None","None","None","None","None","None","None","None","2","Southwest","200%","In metro area, not/partially in principal city","None","None","Hour21","EF 15.9, 100% Usage","Composition Shingles","High","Occupied","2000s","2000-09","Electric Standard","Electricity","Myrtle Beach Civ","F18 B18 L18 R18","Double, Clear, Metal, Air","MSHP, SEER 24, 13 HSPF",31.7,55.49,6.7,180,730,752,152.5,1.193
"1690","Hour3","3","Standard Efficiency","Electric, 120% Usage","EnergyStar, 120% Usage","Yes","Electric, 120% Usage","72","No","0F","None","290 Rated kWh, 120% Usage","10% Leakage, R-8","400%+","1500-1999","1500-2499","Slab","2 Car","1","1","None","Brick","No","Electricity","78","No","0F","None","200% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","80000-99999","80000-99999","60000-99999","8 ACH50","R-30","None","None","None","Unfinished, Uninsulated","Uninsulated","Brick, 12-in, 3-wythe, R-11","100% Incandescent","None","None","None","None","None","None","None","None","None","None","2","Southwest","200%","In metro area, not/partially in principal city","None","None","Hour21","EF 15.9, 100% Usage","Composition Shingles","High","Occupied","2000s","2000-09","Electric Standard","Electricity","Myrtle Beach Civ","F18 B18 L18 R18","Double, Clear, Metal, Air","MSHP, SEER 24, 13 HSPF",30,78.72,6.95,195,690,682.5,176,1.076
"1690","Hour3","3","Standard Efficiency","Electric, 120% Usage","EnergyStar, 120% Usage","Yes","Electric, 120% Usage","72","No","0F","None","290 Rated kWh, 120% Usage","10% Leakage, R-8","400%+","1500-1999","1500-2499","Slab","2 Car","1","1","None","Brick","No","Electricity","78","No","0F","None","200% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","80000-99999","80000-99999","60000-99999","8 ACH50","R-30","None","None","None","Unfinished, Uninsulated","Uninsulated","Brick, 12-in, 3-wythe, R-11","100% Incandescent","None","None","None","None","None","None","None","None","None","None","2","Southwest","200%","In metro area, not/partially in principal city","None","None","Hour21","EF 15.9, 100% Usage","Composition Shingles","High","Occupied","2000s","2000-09","Electric Standard","Electricity","Myrtle Beach Civ","F18 B18 L18 R18","Double, Clear, Metal, Air","MSHP, SEER 24, 13 HSPF",27.6,84.71,4.6,180,201,34,174.5,0.736
"1220","Hour6","2","Standard Efficiency","Electric, 80% Usage","Standard, 80% Usage","Yes","Electric, 80% Usage","75","No","0F","None","None","30% Leakage, R-4","200-300%","1000-1499","0-1499","Slab","None","1","1","Brick, Medium/Dark","Wood Frame","No","Electricity","68","Yes","3F","Night +5h","50% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","40000-44999","40000-59999","40000-59999","15 ACH50","R-19","None","None","None","Unfinished, Uninsulated","Uninsulated","Wood Stud, Uninsulated","100% CFL","None","None","None","None","None","Electric","None","None","None","None","2","East","50%","In metro area, not/partially in principal city","None","None","Hour5","EF 17.6, 100% Usage","Asphalt Shingles, Medium","Low","Occupied","1960s","1960-79","Electric Standard","Electricity","Charleston Muni","F15 B15 L15 R15","Double, Low-E, Non-metal, Air, M-Gain","MSHP, SEER 24, 13 HSPF",32.2,61.64,5.1,190,701,667.5,180,0.765
"1220","Hour6","2","Standard Efficiency","Electric, 80% Usage","Standard, 80% Usage","Yes","Electric, 80% Usage","75","No","0F","None","None","30% Leakage, R-4","200-300%","1000-1499","0-1499","Slab","None","1","1","Brick, Medium/Dark","Wood Frame","No","Electricity","68","Yes","3F","Night +5h","50% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","40000-44999","40000-59999","40000-59999","15 ACH50","R-19","None","None","None","Unfinished, Uninsulated","Uninsulated","Wood Stud, Uninsulated","100% CFL","None","None","None","None","None","Electric","None","None","None","None","2","East","50%","In metro area, not/partially in principal city","None","None","Hour5","EF 17.6, 100% Usage","Asphalt Shingles, Medium","Low","Occupied","1960s","1960-79","Electric Standard","Electricity","Charleston Muni","F15 B15 L15 R15","Double, Low-E, Non-metal, Air, M-Gain","MSHP, SEER 24, 13 HSPF",33.9,42.54,4.1,260,755,802.5,131,0.871
"1220","Hour6","2","Standard Efficiency","Electric, 80% Usage","Standard, 80% Usage","Yes","Electric, 80% Usage","75","No","0F","None","None","30% Leakage, R-4","200-300%","1000-1499","0-1499","Slab","None","1","1","Brick, Medium/Dark","Wood Frame","No","Electricity","68","Yes","3F","Night +5h","50% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","40000-44999","40000-59999","40000-59999","15 ACH50","R-19","None","None","None","Unfinished, Uninsulated","Uninsulated","Wood Stud, Uninsulated","100% CFL","None","None","None","None","None","Electric","None","None","None","None","2","East","50%","In metro area, not/partially in principal city","None","None","Hour5","EF 17.6, 100% Usage","Asphalt Shingles, Medium","Low","Occupied","1960s","1960-79","Electric Standard","Electricity","Charleston Muni","F15 B15 L15 R15","Double, Low-E, Non-metal, Air, M-Gain","MSHP, SEER 24, 13 HSPF",27.25,84.59,6.28,227.5,346,76,286,0.588
"2663","Hour0","3","Standard Efficiency","Electric, 100% Usage","EnergyStar, 100% Usage","Yes","Electric, 100% Usage","75","No","0F","None","None","10% Leakage, R-4","400%+","2500-2999","2500-3999","Slab","None","2","2","None","Brick","No","Electricity","75","No","0F","None","100% Usage","AC, SEER 10","60% Conditioned","Central AC","Yes","No","Electric Furnace, 100% AFUE","Ducted Heating","Electricity Electric Furnace","160000-179999","140000+","150000+","15 ACH50","R-13","None","None","None","Unfinished, Uninsulated","Uninsulated","Brick, 12-in, 3-wythe, Uninsulated","100% Incandescent","None","None","None","None","None","None","None","None","None","None","4","West","100%","In metro area, not/partially in principal city","None","None","Hour17","EF 17.6, 100% Usage","Wood Shingles","Medium","Occupied","1980s","1980-99","Electric Standard","Electricity","Charleston Muni","F15 B15 L15 R15","Single, Clear, Metal","MSHP, SEER 24, 13 HSPF",28.6,72.13,3.85,280,569,492,186,1.42
"1690","Hour4","3","Standard Efficiency","Electric, 100% Usage","EnergyStar, 100% Usage","Yes","Electric, 100% Usage","72","Yes","2F","Day and Night Setup +3h","290 Rated kWh, 100% Usage","10% Leakage, R-4","100-150%","1500-1999","1500-2499","Slab","None","1","1","Brick, Medium/Dark","Wood Frame","No","Electricity","78","No","0F","None","100% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","25000-29999","20000-39999","20000-39999","25 ACH50","R-30","None","None","None","Unfinished, Uninsulated","Uninsulated","Wood Stud, Uninsulated","100% CFL","None","EF 12, National Average","None","None","None","Electric","None","None","None","None","3","East","100%","In metro area, not/partially in principal city","None","None","Hour11","EF 17.6, 100% Usage","Wood Shingles","Medium","Occupied","1970s","1960-79","Electric Standard","Electricity","Charleston Muni","F6 B6 L6 R6","Double, Low-E, Non-metal, Air, M-Gain","MSHP, SEER 24, 13 HSPF",31.1,61.39,6.7,70,715,728,147,0.916
"1690","Hour4","3","Standard Efficiency","Electric, 100% Usage","EnergyStar, 100% Usage","Yes","Electric, 100% Usage","72","Yes","2F","Day and Night Setup +3h","290 Rated kWh, 100% Usage","10% Leakage, R-4","100-150%","1500-1999","1500-2499","Slab","None","1","1","Brick, Medium/Dark","Wood Frame","No","Electricity","78","No","0F","None","100% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","25000-29999","20000-39999","20000-39999","25 ACH50","R-30","None","None","None","Unfinished, Uninsulated","Uninsulated","Wood Stud, Uninsulated","100% CFL","None","EF 12, National Average","None","None","None","Electric","None","None","None","None","3","East","100%","In metro area, not/partially in principal city","None","None","Hour11","EF 17.6, 100% Usage","Wood Shingles","Medium","Occupied","1970s","1960-79","Electric Standard","Electricity","Charleston Muni","F6 B6 L6 R6","Double, Low-E, Non-metal, Air, M-Gain","MSHP, SEER 24, 13 HSPF",33.9,42.54,4.1,260,755,802.5,131,0.931
"1690","Hour4","3","Standard Efficiency","Electric, 100% Usage","EnergyStar, 100% Usage","Yes","Electric, 100% Usage","72","Yes","2F","Day and Night Setup +3h","290 Rated kWh, 100% Usage","10% Leakage, R-4","100-150%","1500-1999","1500-2499","Slab","None","1","1","Brick, Medium/Dark","Wood Frame","No","Electricity","78","No","0F","None","100% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","25000-29999","20000-39999","20000-39999","25 ACH50","R-30","None","None","None","Unfinished, Uninsulated","Uninsulated","Wood Stud, Uninsulated","100% CFL","None","EF 12, National Average","None","None","None","Electric","None","None","None","None","3","East","100%","In metro area, not/partially in principal city","None","None","Hour11","EF 17.6, 100% Usage","Wood Shingles","Medium","Occupied","1970s","1960-79","Electric Standard","Electricity","Charleston Muni","F6 B6 L6 R6","Double, Low-E, Non-metal, Air, M-Gain","MSHP, SEER 24, 13 HSPF",30.6,60.91,3.6,250,552,268,343,0.977
"1690","Hour4","3","Standard Efficiency","Electric, 100% Usage","EnergyStar, 100% Usage","Yes","Electric, 100% Usage","72","Yes","2F","Day and Night Setup +3h","290 Rated kWh, 100% Usage","10% Leakage, R-4","100-150%","1500-1999","1500-2499","Slab","None","1","1","Brick, Medium/Dark","Wood Frame","No","Electricity","78","No","0F","None","100% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","25000-29999","20000-39999","20000-39999","25 ACH50","R-30","None","None","None","Unfinished, Uninsulated","Uninsulated","Wood Stud, Uninsulated","100% CFL","None","EF 12, National Average","None","None","None","Electric","None","None","None","None","3","East","100%","In metro area, not/partially in principal city","None","None","Hour11","EF 17.6, 100% Usage","Wood Shingles","Medium","Occupied","1970s","1960-79","Electric Standard","Electricity","Charleston Muni","F6 B6 L6 R6","Double, Low-E, Non-metal, Air, M-Gain","MSHP, SEER 24, 13 HSPF",29.4,69.76,7.2,150,543,256,347.5,1.135
"1690","Hour6","3","Standard Efficiency","Electric, 80% Usage","Standard, 80% Usage","Yes","Gas, 80% Usage","75","No","0F","None","290 Rated kWh, 80% Usage","10% Leakage, R-4","200-300%","1500-1999","1500-2499","Ambient","None","1","1","None","Concrete","No","Electricity","75","No","0F","None","50% Usage","AC, SEER 13","100% Conditioned","Central AC","Yes","No","Electric Furnace, 100% AFUE","Ducted Heating","Electricity Electric Furnace","35000-39999","20000-39999","20000-39999","25 ACH50","R-30","Ceiling R-19","None","None","Unfinished, Uninsulated","None","CMU, 6-in Hollow, R-19","100% LED","None","EF 12, National Average","None","None","None","None","None","None","None","None","2","North","50%","In metro area, not/partially in principal city","None","None","Hour17","EF 17.6, 100% Usage","Composition Shingles","Low","Occupied","1990s","1980-99","Electric Standard","Electricity","Myrtle Beach Civ","F6 B6 L6 R6","Double, Low-E, Non-metal, Air, M-Gain","MSHP, SEER 24, 13 HSPF",29.4,54.92,6.7,120,730.5,765.5,143.5,0.614
"1690","Hour6","3","Standard Efficiency","Electric, 80% Usage","Standard, 80% Usage","Yes","Gas, 80% Usage","75","No","0F","None","290 Rated kWh, 80% Usage","10% Leakage, R-4","200-300%","1500-1999","1500-2499","Ambient","None","1","1","None","Concrete","No","Electricity","75","No","0F","None","50% Usage","AC, SEER 13","100% Conditioned","Central AC","Yes","No","Electric Furnace, 100% AFUE","Ducted Heating","Electricity Electric Furnace","35000-39999","20000-39999","20000-39999","25 ACH50","R-30","Ceiling R-19","None","None","Unfinished, Uninsulated","None","CMU, 6-in Hollow, R-19","100% LED","None","EF 12, National Average","None","None","None","None","None","None","None","None","2","North","50%","In metro area, not/partially in principal city","None","None","Hour17","EF 17.6, 100% Usage","Composition Shingles","Low","Occupied","1990s","1980-99","Electric Standard","Electricity","Myrtle Beach Civ","F6 B6 L6 R6","Double, Low-E, Non-metal, Air, M-Gain","MSHP, SEER 24, 13 HSPF",25.5,90.3,4.35,105,369,80,306.5,0.342
